exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431,0.9795026881720431
0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721
0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172
0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172,0.980510752688172
0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957
0.9781586021505376,0.9815188172043011,0.9781586021505376,0.9811827956989247,0.9771505376344087,0.9825268817204301,0.9758064516129032,0.977486559139785,0.978494623655914,0.9798387096774195
0.9788306451612903,0.9758064516129032,0.9788306451612903,0.9778225806451613,0.980510752688172,0.9700940860215055,0.979502688172043,0.976478494623656,0.965725806451613,0.9788306451612904
0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485,0.9808467741935485
0.9815188172043011,0.9811827956989247,0.9811827956989247,0.9815188172043011,0.9815188172043011,0.9811827956989247,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9815188172043011
0.9811827956989247,0.9811827956989247,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9811827956989247,0.9815188172043011
0.9811827956989247,0.9815188172043011,0.9811827956989247,0.9815188172043011,0.9811827956989247,0.9815188172043011,0.9815188172043011,0.9811827956989247,0.9811827956989247,0.9811827956989247
0.9848709677419355,0.9848790322580645,0.9815188172043011,0.9811827956989247,0.9855510752688172,0.9815188172043011,0.981518817204301,0.9835349462365591,0.9815188172043011,0.9838709677419355
