exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667
0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667,0.9791666666666667
0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957,0.9801747311827957
0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043
0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043,0.979502688172043
0.979502688172043,0.9821908602150538,0.9808467741935485,0.980510752688172,0.9811827956989247,0.9811827956989247,0.9798387096774195,0.9811827956989247,0.977486559139785,0.9805107526881721
0.978494623655914,0.9811827956989247,0.9798387096774195,0.9811827956989247,0.978494623655914,0.9818548387096775,0.9811827956989247,0.9821908602150538,0.9798387096774194,0.9798387096774195
0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721,0.9805107526881721
0.9815188172043011,0.9818548387096775,0.9808467741935485,0.9811827956989247,0.9818548387096775,0.9815188172043011,0.9811827956989247,0.9808467741935485,0.9811827956989247,0.9815188172043011
0.9818548387096775,0.9815188172043011,0.9811827956989247,0.9818548387096775,0.9818548387096775,0.9821908602150539,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9815188172043011
0.9811827956989247,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9815188172043011,0.9811827956989247,0.9815188172043011,0.9811827956989247,0.9811827956989247,0.9815188172043011
0.9838467741935485,0.9845430107526881,0.9805107526881721,0.9835349462365591,0.9815188172043011,0.9835268817204302,0.9815188172043011,0.9815188172043011,0.9828548387096775,0.9811827956989247
