exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999,0.6877749999999999
0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999,0.6882999999999999
0.684425,0.684425,0.684425,0.684425,0.684425,0.684425,0.684425,0.684425,0.684425,0.684425
0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001,0.6818250000000001
0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999,0.6850999999999999
0.6882999999999999,0.6867749999999999,0.6854749999999998,0.685525,0.689775,0.6932499999999999,0.686375,0.6836,0.6931499999999999,0.6931749999999999
0.6877,0.6848749999999999,0.682825,0.6858249999999999,0.6842499999999999,0.683325,0.688075,0.6866749999999999,0.687925,0.6866999999999999
0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001,0.6854750000000001
0.6876749999999999,0.6875749999999999,0.687,0.6877250000000001,0.687975,0.6883250000000001,0.68685,0.68645,0.688175,0.6869
0.6871,0.6874,0.6868000000000001,0.6871750000000001,0.6882750000000001,0.6870250000000001,0.687125,0.6862500000000001,0.687125,0.6884250000000001
0.687075,0.6865250000000002,0.6862250000000001,0.6880000000000002,0.6859749999999999,0.6863999999999999,0.6863,0.6878,0.686775,0.687575
0.6887999999999999,0.69425,0.6888,0.6897249999999999,0.690925,0.6859500000000001,0.6879,0.6929749999999999,0.6850999999999999,0.6877
