exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663,0.6341928710975663
0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657,0.6367694594684657
0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434,0.6002066870062434
0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899,0.6018110781748899
0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946,0.6039583627263946
0.6777685126947752,0.6694715502557107,0.6787223986349696,0.6664187994137977,0.666023753301652,0.6728808788348641,0.6751651513432181,0.6663594353181573,0.6574594690704998,0.6675412948903549
0.6722517567504471,0.663983547465632,0.659377705973347,0.6687807841465288,0.6672059359716634,0.6740313090870907,0.6634341993965416,0.6716665252784553,0.6614154250882994,0.6707430033902174
0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064,0.5945963297363064
0.5919164395676013,0.592333855490946,0.592440075910865,0.5922577189704357,0.5927505126493012,0.5928309533544751,0.5920449380083765,0.5928571213864875,0.5926318909230548,0.592211982348132
0.5924763256486824,0.5924082153106887,0.5925747754619763,0.5927181185327762,0.5924750852154753,0.5924468828525092,0.5927154860797479,0.5925227078726849,0.592551947970669,0.5925697300921794
0.5924086067144694,0.5924898955257621,0.5925067448366023,0.5924933813889138,0.5923002022035718,0.5927498597309104,0.5927629448756647,0.5926746038674029,0.592300837832274,0.5924434569027446
0.5916411583231285,0.5890290674957885,0.5925747754619763,0.5924933813889138,0.5927505126493012,0.5977938154370297,0.5916470310070233,0.5925178068353254,0.5926318909230548,0.5914108269510864
