exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.6022249874274735,0.6022249874274737,0.6022249874274737,0.6022249874274737,0.6022249874274737,0.6022249874274737,0.6022249874274737,0.6022249874274737,0.6022249874274737,0.6022249874274737
0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879,0.6031769153941879
0.5940884875056909,0.594088487505691,0.594088487505691,0.594088487505691,0.594088487505691,0.594088487505691,0.594088487505691,0.594088487505691,0.594088487505691,0.594088487505691
0.5939128224305915,0.5939128224305913,0.5939128224305913,0.5939128224305913,0.5939128224305913,0.5939128224305913,0.5939128224305913,0.5939128224305913,0.5939128224305913,0.5939128224305913
0.5942261914628247,0.5942261914628248,0.5942261914628248,0.5942261914628248,0.5942261914628248,0.5942261914628248,0.5942261914628248,0.5942261914628248,0.5942261914628248,0.5942261914628248
0.6304064702246285,0.6130695798956295,0.6243371342991608,0.6214241714831813,0.6160158287136,0.6188856803962529,0.6259669451724637,0.6196464878430918,0.6235998157150832,0.6161609745967086
0.6206852230924913,0.6214197739737998,0.6178934578200865,0.6161580345439412,0.6191979986213431,0.6161189152651191,0.619237290803537,0.6187585687787519,0.6183483985139927,0.6173579751617019
0.5910120622991728,0.5910120622991729,0.5910120622991729,0.5910120622991729,0.5910120622991729,0.5910120622991729,0.5910120622991729,0.5910120622991729,0.5910120622991729,0.5910120622991729
0.5915354668182642,0.5915266781165046,0.5915463572164177,0.5916706113016058,0.5917932000141192,0.5914751390370337,0.5916202394596725,0.5916274781540488,0.5915363422770338,0.5916119489244124
0.5915165887818873,0.59145047918638,0.5915187012640322,0.5915551723071446,0.5913757905630953,0.5914435252670033,0.5915497040184282,0.5915348736955907,0.591553796934794,0.5915148438562992
0.5915874827727853,0.5915710120132956,0.5915607993372993,0.5915739708587188,0.5915132814894866,0.5915113312752225,0.5916363413115946,0.5915460671914665,0.5915558080959524,0.5915251614955966
0.5912569886831512,0.5918268745002476,0.5908864232504595,0.5910358280015224,0.5909289317837407,0.5915113312752225,0.5890936219168992,0.594088487505691,0.59054703760204,0.5900568767545766
