exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038,0.591309388726038
0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123,0.5916391573202123
0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925,0.5901391409285925
0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638,0.5904425974777638
0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674,0.5905511729087674
0.5964411628320267,0.5954114886928202,0.5955555800983585,0.5974928866329271,0.5932909301107526,0.5934996932409072,0.5952527456668802,0.5952095120088505,0.5938932458755276,0.5939054800094451
0.5939509452547768,0.5972308891968356,0.5951480034900458,0.5963033032328906,0.5944364449843418,0.5957061451577548,0.5969646029389997,0.5968136770905859,0.5945637299202827,0.5923531117456409
0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112,0.5903896997238112
0.5901654578961104,0.590243103270422,0.5902110900627114,0.5902617664159642,0.5901951175028362,0.5901622982253306,0.5902122964943294,0.5901403058802821,0.5902545837837443,0.5902340377818831
0.5902302426131116,0.5902005637010316,0.590159805448962,0.5901568116192397,0.5902365176551169,0.5901767634902008,0.5901666699260654,0.5901760730216671,0.5901916448394656,0.5901455801406084
0.5901923128188895,0.5902019168301659,0.5902176086488874,0.5902293498338074,0.5902089885781224,0.5901991908161287,0.5901979987123409,0.5901740383366266,0.5901692177142597,0.5901666873641784
0.5895619559502655,0.5891643628032907,0.5892917436327901,0.5894900185875547,0.5906256826322359,0.5899726819108195,0.5900991027898299,0.5901355546564163,0.589567381599239,0.5892568651696105
